11:00,11:35,12:15,12:50,1:25,2:00
41.51,8.75,11.14,2.41E+01,5.40E+00,2.33E+01
11.18,30.14,7.50,1.44E+01,4.86E+00,1.32E+01
5.81,29.86,-2.16,1.37E+01,2.95E+00,1.63E+01
10.11,44.02,7.69,7.22E+00,3.87E+00,2.16E+01
16.86,37.75,11.33,1.11E+01,9.33E+00,4.44E+01
9.06,41.41,8.28,1.45E+01,2.27E-01,1.69E+01
40.45,14.04,14.86,3.06E+01,2.43E+01,1.47E+01
7.19,66.84,8.42,4.46E+01,4.58E+00,6.23E+00
9.50,30.10,0.34,1.44E+02,9.68E+00,1.22E+01
-6.67,25.34,0.07,1.67E+01,8.04E+00,1.44E+01
6.68,32.59,12.23,7.26E+00,4.75E+00,8.45E+00
4.47,21.28,10.44,1.37E+01,4.61E+01,6.18E+00
3.80,44.62,12.25,2.82E+01,-7.01E-01,4.27E+01
22.94,70.58,18.51,3.77E+01,-3.64E+00,2.68E+01
25.20,34.55,3.68,7.52E+00,2.55E+00,3.21E+01
11.87,21.32,-3.67,1.83E+01,1.12E+01,1.47E+01
3.13,19.08,23.94,5.97E+00,6.45E+00,1.39E+01
13.83,37.92,8.46,7.73E+00,8.51E+00,1.40E+01
25.17,20.12,9.45,9.16E+00,4.40E+00,1.02E+01
51.67,20.05,3.73,8.46E+01,1.61E+01,2.98E+01
2.22,23.23,12.87,1.08E+01,8.63E+00,1.40E+01
7.18,27.08,7.20,2.74E+01,8.23E+00,9.07E+00
4.25,22.64,2.65,1.60E+01,8.77E+00,1.14E+01
9.79,30.99,2.72,1.50E+01,2.06E+01,1.55E+01
36.24,41.09,5.97,2.71E+01,9.93E+01,2.87E+01
26.79,23.87,11.15,3.07E+01,2.94E+01,1.57E+01
18.62,43.34,9.12,1.69E+01,5.17E+00,1.01E+01
4.93,22.50,0.61,2.69E+01,2.76E+01,1.83E+01
13.89,47.15,2.60,1.79E+01,1.10E+01,2.67E+01
14.57,19.90,4.46,1.10E+01,4.35E+00,4.49E+01
27.14,28.01,5.53,1.07E+01,-2.44E+00,3.99E+01
19.54,68.61,1.29,9.28E+00,-1.12E-01,4.87E+01
7.54,26.78,19.91,2.58E+01,6.46E+00,2.33E+01
0.11,21.74,8.86,4.23E+01,4.55E+00,1.37E+01
10.82,21.81,6.75,1.07E+01,1.59E+01,1.62E+01
2.01,50.82,39.40,1.74E+01,1.78E+00,1.84E+01
-0.58,35.97,19.75,2.89E+01,2.67E+00,2.21E+01
3.64,46.14,7.28,1.31E+01,1.28E+01,2.25E+01
18.90,30.35,6.61,1.77E+01,1.84E+00,3.40E+01
11.20,23.82,7.40,2.96E+01,3.14E+01,1.82E+01
-1.62,42.62,20.47,4.12E+01,1.36E+01,7.51E+00
10.13,27.52,14.49,4.48E+01,3.16E+00,1.87E+01
4.61,37.35,-0.66,5.73E+01,8.86E+00,4.02E+01
9.40,22.16,20.17,2.35E+01,1.26E+01,3.31E+01
2.26,32.59,22.45,2.72E+01,2.89E+01,1.46E+01
7.13,54.22,-0.68,1.54E+01,1.97E+01,2.54E+01
8.78,55.16,1.28,4.85E+01,4.87E+00,1.57E+01
15.89,52.90,0.54,1.78E+01,3.77E+00,1.34E+01
3.00,24.27,4.05,1.38E+01,-2.44E+00,3.77E+01
-1.13,81.68,0.05,3.09E+01,1.87E+00,1.32E+01
3.44,28.42,8.66,2.09E+01,1.10E+01,1.15E+01
7.87,16.23,9.19,3.38E+01,1.50E+01,1.24E+01
2.85,60.90,18.46,1.74E+01,1.38E+01,1.64E+01
-0.27,42.68,33.24,6.08E+01,2.09E+01,3.24E+01
-3.14,30.62,55.19,2.00E+01,1.72E+01,4.58E+00
4.53,34.61,32.69,4.57E+01,1.57E+01,1.67E+01
-6.15,26.97,5.31,2.40E+01,6.38E+00,1.42E+01
13.90,45.65,5.17,1.67E+01,7.88E-01,1.68E+01
1.62,47.35,3.11,3.38E+01,1.08E+01,3.95E+01
13.30,26.74,26.13,2.90E+01,7.23E+01,3.03E+01
21.89,30.61,1.14,3.47E+01,1.11E+02,1.81E+01
37.27,48.65,3.12,5.53E+01,1.50E+01,1.47E+01
14.31,39.07,1.31,3.07E+01,1.49E+01,2.72E+01
34.83,25.85,5.03,2.01E+01,5.49E+00,2.84E+01
12.32,59.44,5.22,2.68E+01,5.50E+00,1.30E+01
21.35,38.49,6.33,2.79E+01,5.70E+00,2.95E+01
41.88,40.32,13.24,2.97E+01,4.52E+00,5.05E+01
3.75,26.74,21.39,1.49E+01,1.12E+00,3.11E+01
-5.72,30.50,6.07,1.64E+01,2.58E+00,2.10E+01
14.59,64.57,27.21,1.35E+01,2.64E+00,2.95E+01
19.82,28.01,3.97,3.92E+00,-2.80E-01,9.12E+00
-3.06,41.62,4.93,1.20E+01,3.25E+00,1.78E+01
9.54,19.94,11.60,1.62E+01,1.58E+01,4.13E+00
0.94,78.12,53.35,2.06E+01,1.73E+00,6.60E+00
4.60,48.58,4.21,1.46E+01,2.76E+00,1.76E+01
7.21,27.61,7.97,3.60E+01,2.03E+00,9.63E+00
-5.25,38.35,6.57,3.85E+01,2.20E+01,1.10E+01
10.69,30.98,6.79,2.08E+01,6.31E+01,1.13E+01
36.13,19.22,-0.82,2.62E+01,1.57E+01,2.63E+01
31.30,28.54,3.44,1.94E+01,-5.71E-01,1.70E+01
11.79,41.54,18.16,1.42E+01,2.00E-02,4.21E+01
23.92,25.37,15.97,2.76E+01,2.31E+00,6.52E+00
26.15,37.45,6.44,3.26E+01,4.16E+00,1.80E+01
16.95,21.02,4.55,1.85E+01,4.64E+01,4.81E+00
4.39,20.99,6.66,4.53E+01,4.09E+00,1.62E+01
17.30,29.66,11.84,1.56E+01,1.27E+01,1.47E+01
-7.46,22.34,25.34,2.68E+01,1.41E+01,2.24E+00
-0.97,34.77,5.33,1.30E+01,6.87E+00,1.37E+00
-4.87,29.96,3.97,1.90E+01,-1.13E+00,3.16E+01
-8.72,24.46,14.19,2.14E+01,-3.96E-01,6.15E+00
19.98,31.18,10.27,1.92E+01,2.85E+00,1.28E+01
12.16,23.09,-0.78,1.97E+01,1.62E+01,5.71E+00
-1.16,31.67,-0.82,2.60E+01,1.99E+01,5.61E+01
26.59,26.06,18.69,4.39E+01,1.25E+00,5.95E+00
-18.82,35.93,19.82,3.70E+01,6.77E+00,7.59E+00
-9.96,61.13,6.93,2.50E+01,4.00E+00,2.26E+00
16.20,36.64,5.08,2.47E+01,3.86E+00,7.25E+00
10.06,25.38,4.58,8.01E+01,2.03E+00,8.29E+00
-10.22,24.57,8.79,3.79E+01,3.46E-01,-2.54E-01
-7.91,28.82,1.87,2.59E+01,-2.58E+00,2.25E+01
-10.92,27.90,18.82,2.53E+01,2.35E+00,1.65E-01
-7.80,46.91,9.80,6.06E+01,4.23E+00,4.11E+01
-8.05,56.15,0.45,3.64E+01,3.70E+01,8.53E+00
1.54,45.32,6.25,3.89E+01,1.89E+01,1.28E+01
-6.89,38.34,9.07,4.81E+01,4.54E+00,2.99E+01
-0.47,21.69,1.09,3.29E+01,-2.03E+00,3.59E+00
-11.08,22.36,0.11,6.19E+01,6.61E+01,7.67E+00
19.31,26.82,3.01,2.63E+01,5.00E+00,-2.43E+00
5.24,39.06,2.16,6.52E+01,4.82E+00,2.92E+01
-9.19,20.30,31.33,4.69E+01,1.40E+01,-2.54E+00
2.52,28.58,19.44,2.76E+01,4.18E+00,1.08E+01
-0.09,28.55,32.57,2.55E+01,1.22E+01,5.20E+00
-3.04,49.38,8.89,3.21E+01,-1.15E-01,1.52E-01
0.01,39.83,2.11,4.56E+01,4.24E+00,2.07E-01
16.48,30.41,3.27,3.89E+01,3.79E+01,1.71E+01
-9.62,42.01,3.73,2.87E+01,2.33E+00,3.36E+01
-15.70,28.47,-5.91,2.34E+01,1.08E+01,1.58E+00
1.89,29.19,2.21,5.81E+01,-3.49E+00,3.50E+00
-11.49,37.24,20.85,1.95E+01,1.33E+01,1.05E+01
6.40,23.72,27.74,8.74E+01,7.42E+00,9.23E+00
-10.96,43.11,-1.27,9.88E+01,8.21E+00,2.32E+01
-1.63,29.41,-5.80,3.74E+01,2.20E+01,4.84E+00
28.37,24.18,3.52,3.64E+01,1.44E+00,1.36E+01
-9.97,35.01,3.25,2.72E+01,5.03E+00,2.61E+00
-3.84,20.63,1.57,3.82E+01,9.07E+00,6.77E+00
-8.71,32.42,37.04,2.55E+01,1.53E+01,-1.35E+00
-7.67,30.99,4.02,3.99E+01,5.16E+01,-1.92E-01
-4.64,33.00,10.71,3.56E+01,1.71E+01,4.72E+00
8.57,33.76,34.01,2.76E+01,1.19E+01,1.20E+01
-2.41,23.11,2.06,1.02E+02,2.70E+00,3.32E+00
-1.70,29.89,4.22,5.25E+01,5.16E+00,6.35E+00
-7.84,36.68,2.71,3.88E+01,9.39E+00,5.16E-01
-4.69,32.87,13.46,5.02E+01,6.66E+00,2.48E+01
0.30,24.60,1.22,4.11E+01,8.90E+00,7.63E+00
4.59,27.21,12.51,3.04E+01,4.94E+00,3.45E-01
5.75,48.61,8.03,6.00E+01,6.67E+00,-1.22E+00
-6.91,30.57,7.79,3.10E+01,4.20E+00,4.98E+00
-6.97,45.68,2.97,1.92E+01,-1.92E+00,1.93E+01
7.25,33.24,3.48,2.21E+01,6.64E+00,8.56E+00
-10.41,35.36,3.83,2.20E+01,2.63E+00,2.46E+00
-7.60,63.71,32.44,2.82E+01,2.08E+00,6.38E+00
-3.23,12.32,1.05,2.88E+01,3.36E+01,7.64E+00
0.82,32.45,84.45,3.95E+01,1.27E+01,-5.54E+00
-3.01,27.14,51.37,2.76E+01,1.21E+01,9.95E+00
-8.99,35.93,10.54,4.78E+01,3.81E+00,1.05E+00
-7.47,36.22,51.65,5.59E+01,8.90E+00,-1.91E+00
-12.82,25.57,16.49,4.33E+01,3.22E+00,9.97E+00
-7.53,29.65,0.34,4.06E+01,4.50E+00,-3.72E+00
-1.45,20.76,10.95,4.80E+01,6.27E+00,2.29E+01
12.57,28.33,10.07,2.92E+01,3.71E+00,-2.34E+00
-11.56,43.72,12.37,6.67E+01,1.07E+01,2.84E+01
18.47,69.12,7.39,4.72E+01,7.80E+00,1.96E+00
4.62,40.00,-4.54,3.59E+01,9.66E+00,1.57E+01
-8.85,21.84,-0.34,3.20E+01,8.29E+00,4.59E+01
-8.18,29.76,22.54,3.79E+01,8.42E+00,2.64E+01
9.30,18.59,14.32,3.22E+01,4.83E+00,-7.23E-01
23.74,18.26,11.74,2.92E+01,6.51E+00,3.52E-01
0.81,32.04,5.31,3.68E+01,1.01E+01,1.86E+00
2.79,18.10,8.23,3.07E+01,1.36E+01,4.69E+01
29.44,31.53,-0.26,3.41E+01,5.07E+00,3.76E+00
-4.52,18.89,10.87,3.58E+01,3.74E+00,5.09E+00
6.66,27.07,6.33,2.17E+01,2.38E+00,-9.18E-01
-4.54,36.48,3.85,2.16E+01,-3.90E+00,8.01E-01
-10.08,31.31,32.23,3.26E+01,5.88E+00,8.60E+00
-8.71,32.26,4.27,2.41E+01,7.65E+00,9.82E-01
-3.74,28.02,6.61,1.32E+01,4.67E+00,2.02E+01
-8.13,31.90,1.04,2.23E+01,7.36E+00,3.91E+00
4.26,35.21,6.94,2.22E+01,8.77E+00,4.03E+00
1.98,23.45,5.34,1.85E+01,8.58E+00,-3.21E+00
12.71,35.14,-2.60,2.74E+01,3.64E+01,1.86E+00
-5.20,25.46,6.74,3.62E+01,4.98E+00,-2.38E+00
-10.73,22.66,6.89,3.18E+01,1.50E+01,-5.12E-01
-1.99,20.12,4.58,1.39E+01,6.83E+00,1.70E+00
0.55,23.16,2.57,2.99E+01,4.28E+00,-1.08E+00
5.60,23.05,12.28,3.26E+01,5.62E+00,2.40E+00
19.30,26.51,3.42,1.83E+01,9.28E+00,5.61E+01
-6.08,22.24,20.31,2.78E+01,2.28E+01,2.64E+01
-2.02,27.84,5.77,4.55E+01,-1.46E+00,2.97E+00
32.77,44.67,5.79,4.75E+01,3.34E+00,2.75E+00
-9.25,40.99,3.90,4.21E+01,2.37E+00,1.30E+01
24.71,40.93,11.39,2.93E+01,3.50E+01,1.23E+01
32.83,27.93,1.73,1.94E+01,1.43E+01,-4.92E+00
-8.72,66.65,-3.46,1.92E+01,3.71E+00,-1.18E+00
20.09,35.74,15.11,2.42E+01,9.38E-02,3.30E+00
7.44,20.72,4.24,2.30E+01,1.59E+01,-5.25E-02
-8.84,20.01,14.86,2.00E+01,6.26E+00,-4.26E-01
-6.95,21.51,5.17,2.66E+01,6.41E+00,-2.22E+00
-3.14,20.17,4.92,2.09E+01,3.83E+01,4.40E-01
-13.78,23.72,2.81,2.65E+01,3.99E+00,3.49E+01
42.90,24.69,-1.84,1.63E+01,5.59E+00,6.53E+00
4.31,25.89,5.71,1.74E+01,1.23E+01,1.77E+00
-4.05,31.52,19.95,3.48E+01,4.00E+01,7.21E+00
9.70,26.87,32.46,3.68E+01,1.83E+01,7.89E+00
-6.08,28.08,4.84,2.50E+01,7.49E+00,3.73E+00
0.95,35.29,9.72,1.67E+01,1.02E+01,1.39E+01
-8.21,40.63,5.24,2.52E+01,6.60E+00,-6.23E+00
19.97,43.82,2.26,4.18E+01,1.30E+01,2.04E+01
-5.77,70.24,8.33,2.28E+01,4.52E+00,-1.30E+00
6.17,44.90,7.82,4.26E+01,1.71E+00,3.04E+00
25.60,20.82,6.41,4.01E+01,6.41E+00,1.78E+01
-11.52,44.26,22.50,2.03E+01,1.20E+01,-5.27E+00
0.13,19.62,8.51,1.56E+01,1.41E+01,-1.12E+00
18.83,111.03,2.29,2.26E+01,5.92E+00,7.33E+01
1.02,69.08,13.34,6.11E+01,4.38E+00,-4.46E-01
-9.36,57.50,-4.63,2.61E+01,1.23E+01,4.38E+00
65.19,43.14,7.52,2.35E+01,2.82E+01,7.35E+00
-7.26,6.68,4.76,3.28E+01,2.76E-01,-1.61E+00
-3.62,18.03,6.96,1.78E+01,5.03E+00,2.15E+01
-2.27,18.64,8.27,2.16E+01,9.56E+00,-4.25E+00
2.31,15.10,3.12,2.56E+01,-2.04E-01,1.12E+01
27.31,12.27,-7.21,1.72E+01,7.28E+00,6.77E+00
40.75,12.38,3.49,2.87E+01,4.01E+00,9.24E+00
-3.33,21.68,9.40,1.87E+01,1.31E+01,-5.58E+00
2.52,11.10,2.72,1.03E+01,3.60E+01,2.10E+00
-2.12,12.03,-4.93,9.23E+01,1.08E+01,-5.21E+00
-10.43,21.58,4.43,2.67E+01,8.64E+00,-4.60E+00
0.56,20.10,6.03,1.85E+01,3.39E+00,4.67E+01
1.50,20.76,5.47,2.24E+01,2.21E+01,2.87E+01
-1.50,13.02,5.13,6.39E+01,2.60E+01,2.62E+00
-8.04,33.04,5.25,5.66E+01,7.80E+00,2.19E+00
11.91,6.97,5.90,2.61E+01,1.35E+00,-4.05E+00
-5.24,21.76,9.72,1.98E+01,1.19E+00,-2.41E+00
11.56,7.38,3.41,2.65E+01,8.25E+00,2.97E+01
-13.28,26.45,8.00,1.89E+01,1.31E+01,1.03E+01
-4.70,12.60,3.69,2.22E+01,5.91E+00,-8.30E-01
43.28,33.77,14.92,1.77E+01,3.95E+00,1.93E+01
-0.25,11.99,21.45,3.77E+01,5.80E+01,7.92E+00
-14.47,26.59,12.31,2.05E+01,1.68E+00,-3.82E+00
7.33,13.04,5.59,1.78E+01,8.08E+00,-5.00E-02
10.85,5.85,60.63,1.48E+01,5.73E+01,-4.26E+00
-12.26,19.42,15.47,2.51E+01,6.60E+00,4.57E+01
-6.04,10.79,24.38,1.47E+01,1.91E+01,-1.77E+00
1.67,19.12,11.18,2.48E+01,7.79E+01,-1.44E+00
-7.42,42.69,10.02,2.31E+01,7.71E+00,-1.21E+00
15.86,21.15,4.12,1.26E+01,4.14E+00,1.71E+01
-4.92,20.21,7.64,3.48E+01,4.72E+00,4.23E-01
-12.64,20.85,4.52,5.47E+01,9.47E+00,-1.62E+00
-4.12,27.79,6.44,1.34E+01,8.14E+00,-1.96E+00
-9.47,41.89,0.02,2.47E+01,1.25E+01,1.20E+01
-9.18,12.87,6.98,1.76E+01,6.92E+00,-9.32E+00
-8.89,18.64,0.69,1.32E+01,9.19E+00,-1.79E+00
-5.88,16.73,-0.05,1.62E+01,1.14E+01,1.17E+01
-5.55,17.23,4.67,3.30E+01,8.54E+00,1.45E+01
-8.57,21.77,6.17,1.22E+01,4.45E+00,-1.83E+00
0.57,9.76,5.02,7.64E+01,2.55E+01,2.80E+01
-3.36,7.35,4.15,9.04E+00,1.11E+01,1.94E+00
-0.98,81.92,10.05,1.32E+01,1.89E+01,1.95E+00
-0.39,26.89,6.02,1.69E+01,6.41E-01,-3.31E+00
-2.41,19.60,-1.39,1.34E+01,6.51E+00,2.59E+01
1.82,27.55,12.07,1.62E+01,8.69E+00,-2.07E+00
-10.27,10.35,8.88,4.77E+01,9.46E+00,5.54E+01
-6.59,9.64,9.10,1.72E+01,1.72E+01,4.06E+01
-9.10,36.09,0.89,1.54E+01,3.70E+00,1.73E+00
43.17,14.75,9.88,4.99E+01,1.05E+01,6.36E+00
-7.55,41.76,5.09,3.13E+01,9.73E+00,2.31E+01
14.42,29.98,24.89,1.10E+02,1.09E+01,2.82E+01
-7.32,11.66,8.71,2.34E+01,2.47E+01,1.31E+01
28.77,9.09,9.91,9.48E+00,3.41E+01,3.26E+01
-5.89,11.35,-0.62,1.54E+01,2.06E+01,7.62E+00
8.79,25.83,8.26,1.71E+01,3.66E+01,9.94E+00
-9.23,23.83,-2.09,2.84E+01,7.58E+00,-2.31E+00
-9.15,25.89,3.84,2.28E+01,1.71E+01,-6.84E-01
2.11,26.43,10.41,3.37E+01,1.53E+01,-3.45E+00
11.16,14.79,14.03,1.81E+01,1.20E+01,-8.54E-01
-11.84,12.33,31.28,8.04E+01,5.60E+01,-5.44E+00
-4.16,39.07,12.18,2.04E+01,1.30E+01,1.63E+01
-6.33,33.43,23.23,3.69E+01,1.48E+01,6.58E+00
-7.63,18.92,-1.34,2.02E+01,5.21E+00,4.46E+00
-1.62,47.95,18.38,3.11E+01,2.34E+01,-3.33E+00
-12.93,20.02,6.50,2.79E+01,9.08E+00,3.55E-01
-0.37,16.37,9.08,2.08E+01,5.85E+01,2.72E+00
-2.29,23.88,7.45,1.50E+01,6.00E+00,1.39E+01
-3.69,15.02,8.53,2.71E+01,8.52E+00,1.90E+00
-9.37,30.24,3.35,3.48E+01,3.33E+01,1.54E+01
3.66,26.33,116.94,3.77E+01,4.51E+01,7.78E+00
-18.62,26.42,12.62,3.29E+01,1.35E+02,9.44E+00
-8.21,33.84,2.37,3.19E+01,6.25E+01,3.10E+01
-6.39,87.41,10.13,3.67E+01,1.11E+01,2.12E+01
-4.44,37.17,12.77,1.50E+01,2.58E+01,3.47E+00
-8.99,19.27,-2.83,1.86E+01,1.80E+01,-1.60E+00
-4.43,19.26,12.87,2.03E+01,5.74E+00,4.85E+00
-2.29,20.45,0.99,3.37E+01,1.30E+01,-3.12E+00
5.28,13.34,5.98,6.79E+01,1.94E+01,4.88E+01
-14.36,13.11,2.64,3.06E+01,1.79E+01,2.29E+01
0.68,57.64,3.10,7.39E+01,1.60E+01,1.00E+01
4.00,30.42,18.56,2.09E+01,1.53E+01,2.34E-01
-3.36,10.50,9.92,1.38E+01,1.37E+01,3.69E+00
-8.87,5.25,5.83,1.77E+01,1.62E+01,3.81E+00
-1.27,14.43,7.17,2.00E+01,5.31E+00,2.30E-01
4.11,38.77,27.17,2.71E+01,4.26E+00,8.20E+00
22.69,22.87,6.55,2.23E+01,1.64E+01,2.24E+00
-6.48,26.52,5.79,1.73E+01,1.42E+01,7.07E+00
-5.01,203.41,46.03,3.73E+01,1.52E+01,5.16E+01
10.06,101.73,-2.71,2.33E+01,7.42E+00,9.10E+00
-6.57,29.84,7.87,2.14E+01,6.57E+00,2.24E+00
7.81,20.23,8.12,1.75E+01,7.76E+00,-4.75E+00
-3.68,13.73,-1.39,2.36E+01,1.14E+01,1.23E+01
2.78,14.62,4.89,1.90E+01,3.72E+00,-6.11E-02
17.60,17.80,2.37,5.25E+01,1.12E+01,-1.26E+00
0.11,7.53,-0.87,5.52E+01,1.10E+01,1.14E+00
11.33,37.35,29.08,2.51E+01,1.20E+01,1.71E+01
-0.05,25.06,16.61,2.07E+01,2.34E+01,1.13E+01
-1.09,16.87,-2.82,1.13E+01,5.97E+01,-6.15E+00
37.27,12.66,7.46,1.74E+01,3.24E+01,6.60E+00
15.64,14.76,8.75,2.49E+01,9.83E+00,-6.00E+00
-4.99,18.20,20.53,1.96E+01,1.07E+01,-2.07E+00
-7.03,18.99,12.21,1.61E+01,8.36E+00,-3.70E+00
-9.48,21.31,0.34,1.13E+01,6.79E+00,1.39E+01
-10.83,48.22,7.26,1.08E+01,1.40E+01,1.05E+01
20.91,16.33,3.96,1.48E+01,1.77E+01,1.33E+00
68.04,14.62,7.74,8.63E+00,1.02E+01,1.81E+01
15.20,8.67,0.53,1.38E+01,7.35E+00,-5.75E+00
-3.60,17.09,12.68,1.55E+01,1.78E+01,3.46E+01
2.62,15.01,15.10,2.09E+01,1.02E+01,6.75E+00
-2.87,15.15,11.63,1.03E+01,1.08E+01,3.33E+01
-6.19,18.05,6.17,2.25E+01,4.72E+01,1.37E+01
23.89,11.54,5.94,9.62E+00,2.47E+01,1.89E+01
-5.19,36.19,11.58,1.43E+01,9.95E+00,1.64E+01
-1.15,26.50,7.75,2.78E+01,1.09E+01,-6.66E+00
-8.18,15.98,21.07,2.76E+01,1.68E+01,3.60E+00
23.79,30.32,11.63,2.35E+01,5.13E+01,1.50E+01
6.92,19.51,17.55,1.97E+01,2.00E+01,3.58E+00
11.90,16.50,3.67,1.60E+01,1.40E+01,1.38E+00
17.67,18.13,9.11,5.50E+01,3.46E+00,7.15E-01
-1.73,16.41,12.29,5.80E+01,7.73E+00,1.38E+01
17.40,10.00,11.18,2.78E+01,1.12E+01,9.12E+00
-2.94,64.08,-1.57,3.18E+01,6.07E+00,1.55E+01
-0.64,13.73,8.73,2.20E+01,1.00E+01,5.83E+01
-6.38,22.46,4.32,6.06E+01,3.36E+00,1.75E+01
3.17,21.19,5.84,2.51E+01,7.08E+00,1.65E+01
0.58,19.06,9.01,4.60E+01,3.87E+00,5.19E+00
5.95,19.43,5.68,2.36E+01,9.75E+00,6.96E+00
20.26,41.60,14.22,1.12E+01,1.81E+01,6.08E-02
8.60,18.96,10.89,2.20E+01,1.38E+01,1.36E+01
45.12,30.18,13.38,5.14E+01,4.06E+01,9.62E+00
-9.15,92.63,7.53,1.98E+01,1.18E+01,2.19E+01
-5.46,18.02,6.54,1.85E+01,6.55E+00,8.66E+00
17.00,15.52,8.82,1.62E+01,8.38E+00,4.13E-01
8.23,19.09,11.04,4.03E+01,1.44E+01,1.86E+01
-2.31,19.22,16.59,1.59E+01,1.87E+01,1.70E+00
9.60,24.25,10.16,2.86E+01,2.13E+01,5.71E+00
-3.74,19.10,11.61,2.77E+01,2.12E+01,1.43E+00
1.70,21.81,12.90,2.16E+01,3.47E+01,-3.03E+00
15.48,23.92,19.37,2.66E+01,2.06E+01,7.35E+00
1.35,17.35,11.52,1.97E+01,1.02E+01,4.57E+01
-3.99,19.10,7.60,2.40E+01,1.72E+01,8.13E+00
5.51,8.11,14.53,4.20E+01,3.35E+01,-7.22E+00
9.51,14.62,7.19,1.68E+01,1.39E+01,1.94E+01
1.69,17.56,3.90,4.21E+01,1.09E+01,4.00E+00
64.49,11.77,3.86,4.65E+01,9.43E+00,-1.61E+00
1.64,14.23,8.49,2.64E+01,1.33E+01,-1.81E+00
9.72,10.83,8.71,1.97E+01,1.58E+01,1.10E+01
0.81,27.76,8.87,2.47E+01,3.89E+01,9.50E+00
-6.60,7.50,11.92,2.48E+01,1.18E+01,1.48E+01
13.51,8.17,3.03,2.71E+01,1.09E+01,2.30E+01
34.27,20.84,10.91,5.18E+01,2.53E+01,-2.79E+00
-6.70,52.84,10.53,3.85E+01,1.70E+01,5.34E+00
3.62,43.36,8.41,1.42E+01,1.10E+01,9.54E+00
1.31,25.57,9.54,2.81E+01,1.78E+01,-3.35E-01
-6.97,23.66,17.64,3.74E+01,1.50E+01,1.83E+01
-1.42,62.41,7.60,3.46E+01,3.78E+01,1.64E-01
9.73,28.69,10.39,5.93E+01,1.92E+01,-7.31E-01
25.99,17.65,4.75,1.78E+01,9.95E+00,5.71E+00
-2.83,39.85,9.32,2.29E+01,8.50E+00,-5.72E-01
-7.43,18.77,13.02,2.34E+01,6.35E+00,9.87E+00
-10.01,11.52,8.58,2.41E+01,4.12E+00,4.10E+00
4.46,49.39,1.75,3.17E+01,8.47E+00,-4.08E+00
-9.41,14.09,4.81,3.16E+01,1.12E+01,1.80E+01
-3.27,10.40,13.53,3.72E+01,1.51E+01,-4.70E+00
-3.35,11.89,7.96,3.59E+01,1.31E+01,-5.00E+00
8.39,11.10,20.03,2.49E+01,1.54E+01,4.18E+00
30.12,21.42,10.35,2.05E+01,1.44E+02,9.33E-01
3.01,20.86,20.91,2.84E+01,1.78E+01,-2.13E+00
43.17,34.48,9.64,2.55E+01,1.49E+01,5.20E+00
-1.46,18.12,39.81,2.93E+01,5.67E+00,-3.65E+00
-5.56,52.81,9.60,4.26E+01,1.26E+01,-7.36E-01
2.81,12.35,3.71,3.38E+01,2.29E+01,-1.30E+00
51.66,12.35,10.76,2.46E+01,9.56E+00,4.71E+01
19.15,5.26,182.04,2.25E+01,7.98E+00,8.73E+00
16.47,16.26,44.48,5.77E+01,8.60E+00,1.60E+01
-5.72,22.10,15.93,2.93E+01,1.05E+01,5.33E+00
0.05,32.06,60.17,1.84E+01,6.55E+00,3.97E+00
-1.01,20.30,18.88,4.54E+01,1.29E+01,9.79E+00
45.62,38.39,17.81,2.47E+01,1.96E+01,5.47E+00
